array,site,buff_dist,harvest,pipeline,roads,seismic_lines,seismic_lines_3D,trails,transmission_lines,veg_edges,wells,lc_grassland,lc_coniferous,lc_broadleaf,lc_mixed,lc_developed,lc_shrub,osm_industrial,deploy_date,deploy_time,crew,grid_cell,camera_unit,sd,lat,long,gps_label,ecosite,site_description,topography,grade,elevation,dist_trail,camera_direction,trail_rating,dist_lure,site_comments,forest
LU15,LU15_27,250,0,0.072883656,0.02368378099999999,0.001898726,0,0,0,0.04191822300000001,0.05473818000000002,0.23935836800000004,0.11459377300000004,0,0.389695834,0.09627015300000002,0.160081872,0.2796762630000002,2022-09-13,13:41:00,LG RS,LU15_27,ACME-2022-58,OSM-22-12,56.137679999999996,-112.9838,LU15_27,NA,"Camera long game trail, right next to a pond. Labrador tea and shrubby understory. Dominate coniferous forest stand.",Flat,0,586,1,N,2,3,Park on main road or well pad. Walk through well pad and exit via the north end. Follow game trail to forest edge and pond.,Mixed
LU15,LU15_28,250,0,0.113060477,0.02589977999999999,0.017018752,0,0,0,0.04529066700000001,0.033902374,0.19232022299999996,0.4261203590000001,0,0.07057464300000003,0.3109847750000002,0,0,2022-09-13,12:54:00,LG RS,LU15_28,ACME-2022-57,OSM-22-90,56.13708,-112.94679000000001,LU15_28,NA,"Game trail that comes off a cutline, at an intersection with another cutline. Spruce bog with mossy wet understory containing labrador tea.",Flat,0,582,1,W,2,6,"Park roadside at cutline, follow in and follow game trail ~15 m into forest on E side to camera site.",Mixed
LU15,LU15_02,250,0,0,0.018636399,0.011779053,0,0,0,0.03347152100000001,0,0.043867295,0.8474323909999998,0,0,0.108700314,0,0,2022-09-13,12:08:00,LG RS,LU15_02,ACME-2022-59,OSM-22-47,56.134530000000005,-112.92681,LU15_02,NA,At confluence of 2 game trails in black spruce bog. Mossy ground with labrador tea and cranberry.,Flat,0,586,1.5,NE,3,4,"Park roadside near cutline, enter cutline on S side of road, follow in game trail almost immediately on SE side to camera site.",Conifer
LU15,LU15_29,250,0,0.08983906399999997,0.018559967,9.820000000000004e-5,0,0,0,0.03302252500000001,0.12195813000000004,0.2639367170000001,0.5105605439999996,0,0.017074161,0.08888236999999996,0.119546208,0,2022-09-13,11:33:00,LG RS,LU15_29,ACME-2022-40,OSM-22-72,56.13785,-112.91135000000001,LU15_29,NA,Camera along a 3-way game trail junction. Mossy understory with labrador tea. Dominate coniferous forest stand.,Flat,0,587,1.5,NW,3,4.5,"Park along main road or in wellpad. Walk through wellpad and exit on the north end. Go past the pipeline striaght into the forest stand, follow game trail in.",Mixed
LU15,LU15_30,250,0,0.08205726899999997,0.00976042799999999,0,0,0,0,0.01531050099999999,0.056042539,0.3273541940000001,0.5939872429999998,0,0.039700312,0.038958251,0,0,2022-09-13,10:55:00,LG RS,LU15_30,ACME-2022-27,OSM-22-28,56.138250000000006,-112.88976,LU15_30,NA,Camera along game trail. Mossy understory with lots of horsetail. Mixed forest stand (lots of aspen and larch).,Flat,0,585,1.5,NE,1,4,"Park along main road or in wellpad. Exit wellpad via north end, head straight through the bog (sorry) and enter the forest stand. Follow game trail in.",Mixed
LU15,LU15_31,250,0,0.087151348,0.00696053899999999,0,0,0,0,0.010386973,0.02896113700000001,0.143864773,0.6322114289999998,0,0.17541392800000005,0.048509871,0,0,2022-09-13,10:11:00,LG RS,LU15_31,ACME-2022-49,OSM-22-14,56.138200000000005,-112.87376999999998,LU15_31,NA,"Pointing down game trail (intersection of 2). Mixed forest stand with mossy/boggy understory with some labrador tea, horsetail, and saplings.",Flat,0,581,1,NW,2,4,Park on well pad and head towards tall conifers in NW. Walk across WET bog and enter forest when perpendicular with site waypoint.,Mixed
LU15,LU15_32,250,0,0.07486447400000003,0.024664595,0.010270179,0,0,0,0.04011419100000001,0.07250472300000003,0.19283334000000005,0.5120779049999998,0,0.106050096,0.12273858500000004,0.066300075,0,2022-09-13,09:17:00,LG RS,LU15_32,ACME-2022-42,OSM-22-26,56.1378,-112.85918,LU15_32,NA,Along game trail at intersection between conifer stand and young shrubby aspen stand. Ground is mossy with saplings.,Flat,0,583,1,NW,2,2.5,"Park at well site and head to conifer stand at NE corner, follow obvious game trail in.",Mixed
LU15,LU15_20,250,0,0.048004171,0.01560041399999999,0.024960274,0,0,0,0.01691869,0,0.15785649100000007,0.019587519,0.1582086810000001,0.5475671239999996,0.11678018500000002,0,0.16856626600000005,2022-09-13,13:34:00,AB NB,LU15_20,ACME-2022-32,OSM-22-100,56.21454,-113.06107,LU15_20,NA,Pretty open birch and conifer. Camera on game trail off of an old seismic line.,Flat,0,654,NA,NW,1,4,"Park at corner of road (small pullout), walk into forest stand by pond. By seismic line.",Broadleaf
LU15,LU15_21,250,0,0,0,0.014969532,0,0,0,0,0,0,0.7418046420000002,0.25819535799999993,0,0,0,0,2022-09-13,15:08:00,AB NB,LU15_21,ACME-2022-80,OSM-22-42,56.217110000000005,-113.01251,LU15_21,NA,"Dense mixed forest, off very old seismic line.",Flat,0,634,NA,NE,2,10,"There is an old seismic line on the map, but it's not the most walkable. Basically have to bushwhack.",Broadleaf
LU15,LU15_23,250,0,0.044251019,0.026691049,0.01094772,0,0,0,0.03175076700000001,0.07086074800000003,0,0.781728718,0,0,0.21827128200000007,0,0,2022-09-12,12:58:00,AB NB,LU15_23,ACME-2022-53,OSM-22-54,56.20251000000001,-113.05704,LU15_23,NA,"Black spruce bog with some small deciduous trees. Lots of moss, some labrador tea. Near well pad on well used game trail.",Flat,0,622,2,NE,3,3,"Park at wellpad, go to NE corner, follow game trail (well-defined) until camera.",Broadleaf
LU15,LU15_41,250,0,0.04871391800000001,0.032915886,0,0,0,0,0.038239636,0.10526182500000004,0,0.2693022880000001,0,0.049524133,0.264738555,0.416435024,0,2022-09-12,NA,AB NB,LU15_41,ACME-2022-55,OSM-22-77,56.19308,-113.05862,LU15_41,NA,"Black spruce, pretty distinct game trail off well pad.",Flat,0,642,NA,N,3,12,"Clear game trail, but thick forest. Easy walking, camera right on trail.",Mixed
LU15,LU15_25,250,0,7.54e-6,0.0053654,0.012202984,0,0,0,0.010594898,0.06028085000000001,0,0.9073877709999998,0,0.031001061,0.06161116800000003,0,0,2022-09-12,16:36:00,AB NB,LU15_25,ACME-2022-18,OSM-22-05,56.21123,-112.96203,LU15_25,NA,We put it on the old seismic line since it was fairly grown in and had a well defined trail.,Flat,0,603,0,NW,3,12,"Park on well pad, walk on seismic line starting at middle of well pad (kind of hidden). On seismic line.",Broadleaf
LU15,LU15_09,250,0,0.001909432,0.007642531,0.014050476,0,0,0,0.00962309699999999,0,0,0.95606557,0,0,0.04393443,0,0,2022-09-12,15:53:00,AB NB,LU15_09,ACME-2022-08,OSM-22-81,56.21596,-112.97829,LU15_09,NA,"Quite wet bog land, but we found a ""low use"" trail. We did our best.",Flat,0,613,NA,NA,1,8,"Wet walk! Go down seismic line, easy to find.",Conifer
LU15,LU15_24,250,0,0.06668977300000002,0.0193412,0.012694022,0,0,0,0.021798156,0.041884577,0,0.836742194,0,0,0.163257806,0,0,2022-09-12,NA,AB NB,LU15_24,ACME-2022-54,OSM-22-19,56.21198,-113.04411000000002,LU15_24,NA,Black spruce/aspen forest by seismic line.,Flat,0,661,10,W,3,3.5,"Park on road, walk down seismic line south of road. Camera in woods about 200m down seismic line.",Broadleaf
LU15,LU15_46,250,0,0.05895314700000002,0.020958824,0.012693039,0,0,0,0.026506712,0.04885839000000001,0.23485413500000005,0.4227876050000001,9.95722e-4,0.05971128200000001,0.136574797,0.14507645800000005,0,2022-09-12,17:16:00,AB NB,LU15_46,ACME-2022-52,OSM-22-03,56.21193,-113.02529999999999,LU15_46,NA,Mixed birch and aspen off of a seismic line.,Flat,0,645,10,NW,3,13,"Park on road (not too far from well pad), walk down seismic line ~160m, turn left into forest. Camera close to seismic line but not directly on it.",Mixed
LU15,LU15_40,250,0,0.060503977,0.02180640399999998,0.012047723,0.024220032,0,0,0.023934735,0.044239575,0.3612276579999999,0.10845739399999996,0,0.5303149479999998,0,0,0,2022-09-12,17:14:00,LG RS,LU15_40,ACME-2022-38,OSM-22-34,56.18027,-112.73063,LU15_40,NA,Camera along cutline. Mossy understory with labrador tea and cranberry. Dominate coniferous forest stand.,Flat,0,556,2,W,2,2,Park at end of main road. Walk up cutline (shows up as pipeline on map).,Mixed
LU15,LU15_16,250,0,0.07473975300000003,0.02228350699999999,0.003004871,0.005481615,0,0,0.03980618900000001,0,0,0.855930461,0.14406953900000005,0,0,0,0.02043376099999999,2022-09-12,16:40:00,LG RS,LU15_16,ACME-2022-41,OSM-22-60,56.17765,-112.76156000000002,LU15_16,NA,"Camera along narrow seismic line. Mossy understory, mixed forest stand (lots of aspen).",Flat,0,565,1,E,2,4.5,"Park on main road. Enter forest using game trail, walk until you hit the seismic line, which is parallel to the road.",Broadleaf
LU15,LU15_04,250,0,0.074385199,0.026577123,0.00565051899999999,0,0,0,0.030695332,0.05616882000000001,0,0.870239529,0,0,0.12976047100000004,0,0,2022-09-12,15:00:00,LG RS,LU15_04,ACME-2022-15,OSM-22-41,56.17984,-112.92477,LU15_04,NA,Dry conifer forest stand with mossy understory and labrador tea. Camera facing along game trail.,Flat,0,581,1,N,2,3.5,Park roadside and walk into obvious dry conifer forest stand on N side at road. Stay to W side of stand to avoid deadfall and follow game trail to site.,Conifer
LU15,LU15_36,250,0,0.16442618200000006,0.03290351700000001,0.00559492199999999,0,0,0,0.03979407999999999,0.046893913,0.3197767820000001,0.433137184,0,0,0.18474425900000005,0.06234177499999999,0,2022-09-12,14:23:00,LG RS,LU15_36,ACME-2022-14,OSM-22-95,56.17767,-112.95157,LU15_36,NA,Along faint game trail in conifer stand. Messy understory that is bog-like with labrador tea and horsetails.,Flat,0,588,1,NW,1,3.5,Park roadside and bushwhack in :(,Mixed
LU15,LU15_03,250,0,0.12733643100000006,0.03260879000000001,0,0,0,0,0.03917086300000001,0.08780325800000002,0.221354649,0.162378308,0,0,0.3092207210000001,0.307046322,0,2022-09-12,13:02:00,LG RS,LU15_03,ACME-2022-13,OSM-22-59,56.17757,-113.04402000000002,LU15_03,NA,Along game trail. Mossy understory with some labrador tea and horsetail. Dominate coniferous forest stand.,Flat,0,609,1,NW,2,3,Park off wellpad. Enter wellpad and exit on the west side of it into the forest. Follow game trail.,Conifer
LU15,LU15_15,250,0,0.03087570799999999,0.040791752,0.017901402,0,0,0,0.05732639000000001,0.01345304799999999,0.02498035000000001,0.2465983480000001,0,0.077485519,0.14229996300000006,0.449621245,0.183555057,2022-09-12,12:25:00,LG RS,LU15_15,ACME-2022-36,OSM-22-93,56.1834,-113.06137,LU15_15,NA,"Along game trail (at game trail intersection), off of seismic line. Mossy understory with labrador tea, dominate coniferous forest stand.",Flat,0,631,1.5,N,3,4,"Parked on main road, enter forest via game trail, follow game trail in.",Broadleaf
LU15,LU15_14,250,0,0,0,0.009257016,0,0,0,0,0,0,0,0.33559976199999997,0,0,0.4049789580000001,0.243928316,2022-09-12,11:11:00,LG RS AB NB,LU15_14,ACME-2022-50,OSM-22-103,56.169160000000005,-113.07427,LU15_14,NA,Along game trail off seismic line. Grassy understory in a mixed forest stand.,Flat,0,619,1.5,NW,2,4,"Pull off road onto prelim. wellpad. Park at back and follow seismic line in SE corner of pad, heading E.",Broadleaf
LU15,LU15_22,250,0,0,0,0,0.034463241,0.036879883,0,0,0.2322918200000001,0,1,0,0,0,0,0.20977205,2022-09-11,14:32:00,LG RS,LU15_22,ACME-2022-37,OSM-22-94,56.39487999999999,-112.88846999999998,LU15_22,NA,"Game trail on seismic line, ~200m from wellpad. Very mossy understory (dry bog), with lots of labrador tea and dominate coniferous forest.",Flat,0,595,1,SW,2,4,"Park off the main road at the junction, walk past locked gate, walk along perimeter of wellpad, exit wellpad from the north side, near raised pipeline. Follow seismic line to site.",Conifer
LU15,LU15_61,250,0,0,0,0.008552378,0.020614967,0.03865115400000001,0,0,0.04987489000000001,0,0.8105264879999998,0.18947351199999996,0,0,0,0.347768389,2022-09-11,13:15:00,LG RS,LU15_61,ACME-2022-120,OSM-22-37,56.385130000000004,-112.90440000000001,LU15_61,NA,Game trail on seismic line that's in a pattern of seismic lines. Mossy understory with labrador tea and coniferous forest dominated stands.,Flat,0,609,1.5,N,2,4.5,"Park off main road at junction, right before locked gate. Maybe able to drive to back of old pit if road is dry. Follow seismic lines to site.",Broadleaf
LU21,LU21_106,250,0,0,0,0,0,0.010684258,0,0,0,0,0.7921847219999997,0,0.20781527800000005,0,0,0,2022-09-20,11:16:00,LG NB,LU21_106,ACME-2022-05,OSM-22-106,56.56523000000001,-112.03402000000001,LU21_106,NA,"Open conifer forest beside wet open grassy area. Dry, slight slope. Some aspen.",Slope,5,478,1,NE,3,3,"Helicopter access. Walk ~10-15m into forest, on well-defined game trail.",Conifer
LU21,LU21_10,250,0,0,0,0,0,0,0,0,0,0,0.285621252,0.163630943,0,0,0.031100191,0,2022-09-20,10:46:00,LG NB,LU21_10,ACME-2022-47,OSM-22-96,56.59103,-111.99360000000001,LU21_10,NA,"Camera in clearing at the top of the river bank. Shrubby understory, mixed forest stand.",Slope,15,319,1,NW,1,4,"Helicopter access (land at HELI1 waypoint on GPS). Drop off on riverbank, walk up slope unitl you reach flatter clearing with camera.",Mixed
LU21,LU21_16,250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-09-20,10:16:00,LG NB,LU21_16,ACME-2022-70,OSM-22-76,56.625220000000006,-111.97281,LU21-16,NA,On the edge of a burnt clearing on spruce tree. Mixed forest. Bottom of a slope on game trail going into forest.,Slope,10,470,1,N,2,4,"Helicopter access. Dropped off in clearing, walk to edge of burn down slope, on edge of forest.",Mixed
LU21,LU21_107,250,0,0,0,0.005986343,0,0.006347914,0,0,0,0,1,0,0,0,0,0,2022-09-20,09:39:00,LG NB,LU21_107,ACME-2022-68,OSM-22-33,56.56608,-111.93458000000001,LU21_107,NA,"Camera in open area, lots of lichen ground-cover. Dominate coniferous forest stand.",Flat,0,501,1,NW,2,6,"Helicopter access. Land in open, grassy wet area. Walk into forest stand until you reach clearing with camera.",Conifer
LU21,LU21_41,250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-09-20,16:55:00,LG NB,LU21_41,ACME- 2022-79,OSM-22-65,56.66848,-111.90783,LU21_41,NA,"All larch, nearing opening/clearing (like all heli sites), wet.",Flat,0,481,1,NW,2,1,Helicopter access. On NW side of heli landing. Follow game trail to medium size larch.,Conifer
LU21,LU21_63,250,0,0,0,0,0,0,0,0,0,0,0.4710304770000001,0,0.528969523,0,0,0,2022-09-20,16:29:00,LG NB,LU21_63,ACME-2022-72,OSM-22-39,56.60868,-111.96631000000001,LU21_63,NA,Camera along game trail. In a black spruce bog!,Flat,0,459,1,N,3,4,Helicopter access. Dropped in wet grassy clearing (bog). Camera along game trail along edge of the clearing.,Broadleaf
LU21,LU21_27,250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-09-20,15:56:00,LG NB,LU21_27,ACME-2022-34,OSM-22-52,56.62148,-112.14841,LU21_27,NA,Open bog with lots of small trees and shrubs. Wet!,Flat,0,478,2,E,1,4,"Helicopter access. Tried to put it on a big enough tree - not many choices. On west side of clearing on one of the ""bigger"" trees. On a low use trail but near a busier trail.",Conifer
LU21,LU21_23,250,0,0,0,0,0,0,0,0,0,0,0.9137012330000004,0,0,0,0.08629876700000003,0,2022-09-20,14:30:00,LG NB,LU21_23,ACME-2022-109,OSM-22-22,56.59241000000001,-112.20293,LU21_23,NA,"Camera along game trail, at the top of a ridge/hill. Mossy understory with lots of deadfall. Dominate coniferous forest stand.",Ridge,10,484,1,W,2,8,"Helicopter access. Dropped off in wet grassy clearing, walk into forest stand, up the hill, until you reach the camera.",Conifer
LU21,LU21_21,250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-09-20,NA,LG NB,LU21_21,ACME-2022-29,OSM-22-79,56.566300000000005,-112.1497,LU21_21,NA,On the edge of a meadow on a convergence of several game trail. Bog.,Flat,0,472,1,N,3,5,"Helicopter access. On south side of clearing, on edge of trees. Wet. Lots of game trails.",Conifer
LU21,LU21_82,250,0,0,0,0,0,0,0,0,0,0.109595539,0.10317955300000002,0.180960753,0.00919754699999999,0,0.5970666069999998,0,2022-09-20,13:39:00,LG NB,LU21_82,ACME-2022-02,OSM-22-46,56.529900000000005,-112.16532999999998,LU21_82,NA,"Camera along game trail, shrubby understory, mixed forest stand with lots of aspen.",Flat,0,468,1.5,NE,2,5,Helicopter access. Dropped off in wet grassy clearing. Follow game trail into forest stand to camera.,Mixed
LU21,LU21_871,250,0,0,0,0,0,0,0,0,0,0.23736763200000005,0.10370318600000004,0.136085829,0.21255441200000005,0,0.310288942,0,2022-09-20,13:16:00,LG NB,LU21_871,ACME-2022-108,OSM-22-71,56.55634,-112.09488,LU21_871,NA,"2 trails coming together. Open, mixed forest near meadow. Very short rose bushes. Very nice forest :)",Flat,2,472,2,NW,3,5,"Helicopter access. REPLACEMENT FOR CELL LU21_87. Landed in meadow, straight NW into aspen/spruce forest. Angry squirrel!",Mixed
LU21,LU21_164,250,0,0,0,0,0,0,0,0,0,0.370023089,0.629976911,0,0,0,0,0,2022-09-20,17:26:00,RS AB,LU21_164,ACME-2022-73,OSM-22-117,56.61886,-111.93586,LU21_164,NA,In open burnt forest on the only standing trees. Nice regrowth coming up.,Flat,0,468,1,NE,1,6,Helicopter acces. 038 = landing waypoint. REPLACEMENT FOR CELL LU21_64. Walk to standing trees in open.,Broadleaf
LU21,LU21_36,250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-09-20,16:46:00,RS AB,LU21_36,ACME-2022-77,OSM-22-91,56.64851000000001,-111.94768000000002,LU21_36,NA,"Big burn area, could only find one faint trail, and one big burnt tree. Dragged log in for lure.",Slope,5,474,2,E,2,NA,Helicopter access. Waypoint 38 = heli landing.,Conifer
LU21,LU21_14,250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-09-20,16:10:00,RS AB,LU21_14,ACME-2022-75,OSM-22-56,56.61864,-112.09007,LU21_14,NA,Game trail in upland coniferous forest with mossy understory. Adjacent to bog.,Slope,5,481,1,NW,2,6,Helicopter access. 037 = landing waypoint. Follow game trail from bog to forest.,Mixed
LU21,LU21_32,250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-09-20,NA,RS AB,LU21_32,NA,OSM-22-66,56.638760000000005,-112.16299,LU21_32,NA,WET.,Flat,0,487,1,W,3,10,Helicopter acces. 36 = landing waypoint.,Conifer
LU21,LU21_126,250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-09-20,NA,RS AB,LU21_126,ACME-2022-106,OSM-22-75,56.62290000000001,-112.17957999999999,LU21_126,NA,Game trail through black spruce stand with boggy labrador tea understory.,Flat,0,482,2,SW,2,6,Helicopter access. REPLACEMENT FOR CELL LU21_26. 036 = landing waypoint. VERY wet bog adjacent. Saw caribou from heli!,Conifer
LU21,LU21_122,250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-09-20,13:52:00,RS AB,LU21_122,ACME-2022-107,OSM-22-78,56.57432,-112.17445,LU21_122,NA,Really great junction of trails in open spruce forest.,Slope,5,480,1.5,E,3,8,Helicopter access. REPLACEMENT FOR CELL LU21_22. 36 = landing waypoint.,Conifer
